unique_id,label,all_evidence,is_process,is_quality,is_chemical_entity,is_biome,is_environmental_material,is_aquatic_biome,is_terrestrial_biome,obsolete,historical_permissible_values_count,NMDC_soil_count,NCBI_mims_soil_trusting_CURIe_count,NCBI_mims_soil_trusting_labels_count,GOLD_env_terr_soil_count,historical_permissible_values_frequency,NMDC_soil_frequency,NCBI_mims_soil_trusting_CURIe_frequency,NCBI_mims_soil_trusting_labels_frequency,GOLD_env_terr_soil_frequency,CJM_Vote,CJM_Comments,MAM vote,MAM comments,MLS_vote,MLS_comments,NMW_vote,NMW_comment,SM_vote,SM_comment,Yes = 1 No = -1 Maybe = 0,Follow up,Notes,CJM_Vote_safe_int,MAM vote_safe_int,MLS_vote_safe_int,NMW_vote_safe_int,SM_vote_safe_int,IAA_score,vote_sum
ENVO:00000446,terrestrial biome,1.0,False,False,False,True,False,False,True,False,1.0,5400.0,2055.0,879.0,0.0,0.01412814183,1.0,1.0,0.1544001405,0.0,-1.0,Too general,1.0,,1.0,,-1.0,,-1,,-1,Follow up with chris,"Neon used aquatic biome. Alicia votes to include
Root of the picklist
Heirarchy (montana, sierra) or alphabetical (mark)
Could use Oak Tree? Or other general widget",-1,1,1,-1,-1,0.4,-1
ENVO:00000447,marine biome,0.006218520287,False,False,False,True,False,True,False,False,0.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0004866180049,0.01299841911,0.0,-1.0,,-1.0,water,-1.0,,0.0,,-1,"what's the difference between ocean and marine biome - marine biome has a better definition in my opinion, but ocean biome is more specific and marine biome definition gets into the weeds with estuarian and salt marsh biome ambiguity",-4,,,-1,-1,-1,0,-1,0.6,-4
ENVO:00000448,hydroelectric reservoir,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000449,drinking water reservoir,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000450,irrigation reservoir,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000451,amenity lake,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000452,ribbon lake,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000453,liman,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000454,turlough,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000455,tarn,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000456,tidewater glacier,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000457,plateau glacier,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000458,valley glacier,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000459,outlet glacier,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000460,penplain,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000461,pseudocrater,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000462,polygenetic volcanic field,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000463,harbour,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000464,artificial harbor,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000465,natural harbor,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000466,obsolete marine hydrographic feature,0.0002244001191,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000467,university campus,0.0005484066147,False,False,False,False,False,False,False,False,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0004866180049,0.0007026172493,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000468,hydroelectric dam,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000469,research facility,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000470,irrigation dam,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000471,flood control dam,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000472,backwater,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000473,gravel pit,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000474,cut,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000475,inlet,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000476,lake inlet,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000477,mount,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000478,range of mounts,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000479,mouth,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000480,peak,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000481,pinnacle,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000482,sea floor,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000483,plunge pool,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000484,polynya,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000485,sea shore,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000486,shoreline,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000487,paternoster lake,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000488,glacial lake,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000489,palsa,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000490,consequent stream,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000491,subsequent stream,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000492,resequent stream,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000493,obsequent stream,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000494,insequent stream,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000495,tributary,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000496,rill,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000497,rincon,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000498,volcanic dike,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000499,trough,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000500,beaver dam,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000501,submerged bed,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000502,container of an intermittent saline lake,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000503,container of an intermittent oxbow lake,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000504,container of an intermittent pond,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000505,underground irrigation canal,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000506,intermittently filled reservoir,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000507,wadi mouth,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000508,terrace,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000509,marine terrace,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000510,meander neck,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000511,blanket bog,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000512,pond bed,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000513,reservoir bed,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000514,crater,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000515,road cut,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000516,hummock,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000517,lost stream,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000518,ditch mouth,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000519,agricultural terrace,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000520,landslide,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000521,rockfall,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000522,canal tunnel,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000523,cutoff,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000524,abandoned watercourse,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000525,canalized stream,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000526,cliff cleft,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000527,interfluve,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000533,landfill,0.002430048717,False,False,False,False,False,False,False,False,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.005269629369,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000534,riverine pothole,0.04357887365,False,False,False,False,False,False,False,False,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.09450202002,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000562,park,0.0004860097433,False,False,False,False,False,False,False,False,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.001053925874,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00000876,obsolete Temperate broadleaf and mixed forest biome,0.005385602859,False,False,False,False,False,False,False,True,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.01167883212,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,-1,0,0,,,0,0,0,0,-1,0.6,-1
ENVO:00000877,"obsolete Temperate grasslands, savannas, and shrubland biome",0.01077120572,False,False,False,False,False,False,False,True,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.02335766423,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,-1,0,0,,,0,0,0,0,-1,0.6,-1
ENVO:00001998,soil,0.7972936232,False,False,False,False,True,False,False,False,0.0,0.0,1498.0,5693.0,0.0,0.0,0.0,0.7289537713,1.0,0.0,,,0.0,0,0.0,0,-1.0,0.0,0,0,0,,,0,0,0,-1,0,0.6,-1
ENVO:00001999,marine water body,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00002000,slope,0.0002244001191,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00002001,waste water,0.0002244001191,False,False,False,False,True,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00002002,obsolete food product,0.0002244001191,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00002003,fecal material,0.0002244001191,False,False,False,False,True,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00002004,obsolete physical object of mesoscopic geological size,0.0002244001191,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00002005,air,0.0002244001191,False,False,False,False,True,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00002006,liquid water,0.0002244001191,False,False,False,False,True,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00002007,sediment,0.02572930851,False,False,False,False,True,False,False,False,0.0,0.0,93.0,60.0,0.0,0.0,0.0,0.04525547445,0.01053925874,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00002008,dust,0.0002244001191,False,False,False,False,True,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00002009,obsolete terrestrial habitat,0.0002244001191,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00002010,saline water,0.0002244001191,False,False,False,False,True,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00002011,fresh water,0.0008724131102,False,False,False,False,True,False,False,False,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0004866180049,0.001405234499,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00002012,hypersaline water,0.0002244001191,False,False,False,False,True,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
ENVO:00002013,igneous rock,0.0002244001191,False,False,False,False,True,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004866180049,0.0,0.0,,,0.0,0,0.0,0,0.0,0.0,0,0,0,,,0,0,0,0,0,1.0,0
